timestamp,can_id,data
0.560000000,0x427,76 DC 7D EF 63 DB E3 E1
0.570000000,0x1A4,5A E1 07 80 43 9B 82 93
0.570000000,0x316,F9 F7 00 79 28 11 35 3E
0.570000000,0x427,9F D1 DC C8 20 C1 14 79
0.580000000,0x1A4,9D 1F 00 80 F2 14 35 68
0.580000000,0x316,5F B4 BE 30 54 BC 25 18
0.580000000,0x427,2B 75 D0 18 FA 17 B3 A8
0.590000000,0x1A4,D3 5E 01 00 DF 3E B3 5A
0.590000000,0x316,11 A6 6F 6C BC FF 3D 69
0.590000000,0x427,B3 ED 8E 77 AC 67 24 DD
0.600000000,0x1A4,1A B7 04 80 A6 29 DE 0D
0.600000000,0x316,63 9E 61 AC CF DB 48 A7
0.600000000,0x427,50 40 F2 FB 41 09 6C A5
0.610000000,0x1A4,EE E9 01 00 EF 4F 84 0F
0.610000000,0x316,3A 30 12 67 AB 34 6C BA
0.610000000,0x427,07 89 DC 56 71 A1 F3 CC
0.620000000,0x1A4,5E 92 06 80 27 0E F9 1B
0.620000000,0x316,04 F1 A7 3F 00 0C 0C 31
0.620000000,0x427,EF 87 B1 30 E4 05 4A 89
0.630000000,0x1A4,7D 56 00 00 B4 FC E2 23
0.630000000,0x316,61 6F 00 6C 76 12 F9 2E
0.630000000,0x427,19 BC 4E 47 15 CB 6E 76
0.640000000,0x1A4,BF 50 03 00 BF 4F DE DF
0.640000000,0x316,7C 22 5B EC 92 6C 4C 13
0.640000000,0x427,34 04 71 71 BB 8B DA CE
0.650000000,0x1A4,E7 5F 01 80 6E A5 20 DB
0.650000000,0x316,A3 1E E2 8C E5 8B 10 19
0.650000000,0x427,58 5B F3 0C B8 F7 F2 A6
0.660000000,0x1A4,D5 F9 00 80 81 F8 63 8A
0.660000000,0x316,70 E7 05 D6 A8 2B C7 03
0.660000000,0x427,83 23 10 F8 B7 11 E0 17
0.670000000,0x1A4,E9 62 06 80 30 AB E9 C0
0.670000000,0x316,A5 1F 44 D9 C0 5D 83 3C
0.670000000,0x427,62 5D 93 2A 7A C0 0A 68
0.680000000,0x1A4,17 FA 02 00 3E 4E 3A 7B
0.680000000,0x316,81 24 B8 36 71 BA 59 DD
0.680000000,0x427,85 93 AA 66 F4 7E 06 E7
0.690000000,0x1A4,D0 BA 02 00 88 A8 25 2A
0.690000000,0x316,E3 61 04 61 27 41 8D 00
0.690000000,0x427,48 33 3D FC 24 AE F2 63
0.700000000,0x1A4,FC 58 04 00 CF 49 30 ED
0.700000000,0x316,C6 D9 B8 C8 CD 3C FE C8
0.700000000,0x427,BA 6D 7B 74 F2 17 06 49
0.710000000,0x1A4,EA 37 02 00 18 D2 53 B2
0.710000000,0x316,C3 C4 12 F5 76 65 02 BB
0.710000000,0x427,7D 05 D4 FE 8E 61 8A C8
0.720000000,0x1A4,34 D5 06 80 E1 65 70 A9
0.720000000,0x316,CA 9A E9 B7 79 7F 96 7C
0.720000000,0x427,D7 C3 A0 27 8C 25 9D 30
0.730000000,0x1A4,52 0B 05 00 EC 3E BB 37
0.730000000,0x316,46 56 FD F7 D6 C2 F8 0E
0.730000000,0x427,C0 28 45 94 85 45 59 BC
0.740000000,0x1A4,10 4E 05 80 4B EA 9A 0F
0.740000000,0x316,9B 53 7B BF BA 67 48 50
0.740000000,0x427,2B 62 A2 0E C2 20 D6 0C
0.750000000,0x1A4,BA A9 04 80 EA CF 0E 7A
0.750000000,0x316,64 CD BA 80 67 F4 5C EB
0.750000000,0x427,CA D9 4B DA FB E1 F7 87
0.760000000,0x1A4,E5 82 05 00 E0 A8 8F 0E
0.760000000,0x316,22 9B F5 F5 62 0C 01 82
0.760000000,0x427,53 2F 82 14 D0 95 F1 D9
0.770000000,0x1A4,96 39 02 00 29 9D 8A 11
0.770000000,0x316,81 38 54 98 10 E2 65 11
0.770000000,0x427,CC BA DA AC EC 2E A0 DC
0.780000000,0x1A4,96 52 06 00 AF D5 5D 67
0.780000000,0x316,8A E3 B0 1E 8B 71 0C F1
0.780000000,0x427,99 DE E9 E3 78 3F D6 91
0.790000000,0x1A4,14 F8 07 00 03 0A 34 94
0.790000000,0x316,56 68 32 98 7E 82 2C 0A
0.790000000,0x427,65 C9 8F 9E 54 DD FC 14
0.800000000,0x1A4,E3 52 02 00 92 9B 49 A8
0.800000000,0x316,0C 8C 6B 95 33 B6 B2 90
0.800000000,0x427,95 16 D5 85 3F 9D FD 50
0.810000000,0x1A4,D5 E8 00 80 62 8A C1 42
0.810000000,0x316,B8 54 4A 34 5B 29 73 AB
0.810000000,0x427,8D 58 58 B7 9A 5A 6E 50
0.820000000,0x1A4,DD 85 02 00 11 50 FF 43
0.820000000,0x316,A6 38 52 65 25 3D 81 21
0.820000000,0x427,FC E3 F3 AB 28 8A 3F A5
0.830000000,0x1A4,C2 9B 04 00 75 AB 0C 75
0.830000000,0x316,0A FD F0 50 3B 25 D4 ED
0.830000000,0x427,F2 30 7A C0 5B 48 8C EF
0.840000000,0x1A4,83 2F 02 00 73 7F 62 02
0.840000000,0x316,27 33 52 75 ED 4A 04 9F
0.840000000,0x427,C2 B5 9A FF E4 59 20 90
0.850000000,0x1A4,4D 2D 00 80 15 5F 98 19
0.850000000,0x316,E0 36 C1 12 8B 68 A2 89
0.850000000,0x427,EB 47 91 36 CC A8 81 81
0.860000000,0x1A4,AF 2C 04 00 68 AC E8 21
0.860000000,0x316,3E 16 EA EE 99 A4 58 59
0.860000000,0x427,81 50 80 E1 A3 4E 9C 11
0.870000000,0x1A4,C3 DA 07 80 64 6C 89 3E
0.870000000,0x316,D2 53 99 5E 12 EF F4 48
0.870000000,0x427,B8 18 62 28 20 DD 2C 70
0.880000000,0x1A4,32 4F 00 80 0C 55 10 8B
0.880000000,0x316,43 31 1B B4 66 C3 71 4D
0.880000000,0x427,EC E9 96 9C 7C CF DD FB
0.890000000,0x1A4,59 4E 03 80 11 1A 9E CE
0.890000000,0x316,E6 FD 6A A7 4F A8 68 87
0.890000000,0x427,F0 B1 00 02 31 15 F9 AA
0.900000000,0x1A4,9A BC 05 80 56 6A FA 8D
0.900000000,0x316,EA 15 A4 4C 5E 90 87 EE
0.900000000,0x427,C7 D7 D3 A9 1A A5 84 1A
0.910000000,0x1A4,6E B7 05 80 C5 ED CC E0
0.910000000,0x316,0F E7 60 22 EF 09 B4 43
0.910000000,0x427,AC BB 8C 1D 57 36 C4 E3
0.920000000,0x1A4,A9 B5 06 00 1B 05 0F BE
0.920000000,0x316,97 10 A0 8D 2A 6F CB 27
0.920000000,0x427,D9 9C B8 45 DB 2D 21 48
0.930000000,0x1A4,AB 20 06 80 2D D3 EB 35
0.930000000,0x316,A7 6E B5 B7 AA 00 C7 57
0.930000000,0x427,0B F4 1E 34 D2 CF FF AF
0.940000000,0x1A4,29 6B 05 80 8A 7E 58 DA
0.940000000,0x316,E6 72 94 43 F1 7C 62 81
0.940000000,0x427,60 6C 10 7D 71 7B 49 40
0.950000000,0x1A4,C7 21 04 80 78 1C 7D E8
0.950000000,0x316,C0 40 9A D8 0F 28 01 0D
0.950000000,0x427,49 DF A0 17 23 77 60 A2
0.960000000,0x1A4,33 76 07 00 1C 28 50 D4
0.960000000,0x316,F3 83 D4 46 2D 45 49 0B
0.960000000,0x427,CE 5E E8 00 16 F6 63 55
0.970000000,0x1A4,CD 11 00 80 A0 65 7D 21
0.970000000,0x316,B4 DC 19 A3 E2 09 D4 FA
0.970000000,0x427,1D 80 0F 43 BF 6F 5D 29
0.980000000,0x1A4,1F 4F 01 80 C9 21 1C 71
0.980000000,0x316,99 ED 3A 8D 3C 9F A6 B4
0.980000000,0x427,C9 E3 7C 6D B0 97 97 8F
0.990000000,0x1A4,A6 B6 01 00 48 C4 A3 1C
0.990000000,0x316,61 2E 43 13 A3 DB EE F1
0.990000000,0x427,B0 42 13 E2 69 A9 E6 B0
1.000000000,0x1A4,EA DC 07 80 FB 6B 28 26
1.000000000,0x316,3B CE AB 8B DE 23 39 09
1.000000000,0x427,EB 04 A8 D5 58 F0 84 5E
1.010000000,0x1A4,D0 58 07 80 E2 48 72 8D
1.010000000,0x316,77 79 E9 25 97 80 06 6E
1.010000000,0x427,02 45 A0 20 DE 4B B5 0A
1.020000000,0x1A4,E7 04 02 00 2A CD 59 5D
1.020000000,0x316,89 A6 23 E6 07 DB DE EE
1.020000000,0x427,DE AB CE CB A7 DA E1 F8
1.030000000,0x1A4,31 01 07 80 E7 8C 36 0A
1.030000000,0x316,C0 EC 1F E6 C6 62 99 5B
1.030000000,0x427,6C 93 C7 35 36 EC 9B AE
1.040000000,0x1A4,47 2E 01 00 FA 25 BC AA
1.040000000,0x316,C3 AE 50 1A CA AE 8A 5A
1.040000000,0x427,BC B2 B5 C7 B7 86 54 8F
1.050000000,0x1A4,DC A6 06 80 43 2C ED DF
1.050000000,0x316,3F 59 08 68 04 62 4D F9
1.050000000,0x427,2A AC E3 9E D9 C3 DD BF
1.060000000,0x1A4,BD CE 00 00 99 DB FE EC
1.060000000,0x316,B5 AE 0C EE 4C D1 9A 3C
1.060000000,0x427,94 CC 56 DD 35 B7 99 29
1.070000000,0x1A4,69 A3 00 80 69 65 C5 CC
1.070000000,0x316,5A BC 8E CF D0 4D 53 2D
1.070000000,0x427,10 7E A4 E1 6F 20 8C 69
1.080000000,0x1A4,3A 66 00 00 93 94 EA 2D
1.080000000,0x316,29 7D 8F BC 01 33 AB EC
1.080000000,0x427,46 1B 0A 55 28 7B 4A C8
1.090000000,0x1A4,29 F3 01 80 AA 08 66 69
1.090000000,0x316,22 48 5F CD 9A 08 7F AB
1.090000000,0x427,C7 4C 33 DD 0D BB 2C BC
1.100000000,0x1A4,6A 44 05 80 62 E3 87 3F
1.100000000,0x316,0B 61 4D 44 91 30 C1 28
1.100000000,0x427,3F 60 91 C9 A4 F7 86 B3
1.110000000,0x1A4,A7 27 04 00 1A 41 EE 61
1.110000000,0x316,90 52 46 DF 0A DB E9 09
1.110000000,0x427,77 C4 CC DB 25 24 7F 78
1.120000000,0x1A4,81 6A 01 00 70 34 17 33
1.120000000,0x316,D0 D1 0B D1 F2 A9 1F EB
1.120000000,0x427,D4 6E D6 75 E3 36 83 59
1.130000000,0x1A4,1A FD 00 00 17 AC 0E D2
1.130000000,0x316,26 C3 9B CB CB 06 0F DF
1.130000000,0x427,BA B2 43 3A 97 84 11 39
1.140000000,0x1A4,5B DF 06 00 5A EF F7 A8
1.140000000,0x316,37 F4 70 31 D0 DD 01 66
1.140000000,0x427,AC F9 08 54 AA 87 52 47
1.150000000,0x1A4,09 3C 06 80 F0 8E C5 11
1.150000000,0x316,50 0B 86 F7 16 BC F8 C5
1.150000000,0x427,58 BC 74 47 71 B6 E4 59
1.160000000,0x1A4,B5 25 00 80 0B 69 68 82
1.160000000,0x316,9E 52 51 66 2D E6 F4 AD
1.160000000,0x427,25 A0 2C FB 8D 2D FA D7
1.170000000,0x1A4,27 6F 05 80 D8 3C C6 54
1.170000000,0x316,79 D8 71 F0 30 D4 10 07
1.170000000,0x427,66 09 87 1D DB 96 85 E0
1.180000000,0x1A4,A2 2C 04 80 CC FF DE 42
1.180000000,0x316,DB 9E B6 2D 5D 87 A1 94
1.180000000,0x427,17 A6 68 F6 7A F8 C9 FB
1.190000000,0x1A4,85 9A 05 00 42 39 CB 09
1.190000000,0x316,FC 44 C0 1B CC E4 B8 98
1.190000000,0x427,0C 92 3F 6F 44 F3 7E 58
1.200000000,0x1A4,D9 ED 01 80 63 5B 53 C9
1.200000000,0x316,1F 28 4D 50 71 82 B7 6F
1.200000000,0x427,D5 80 30 9B 6F E1 F6 FB
1.210000000,0x1A4,2D 9F 04 80 59 F6 9A 1D
1.210000000,0x316,E3 2A 9C 62 29 F1 45 E6
1.210000000,0x427,2D 46 9B 93 AD 00 A9 30
1.220000000,0x1A4,8C 7E 05 00 6A EA 5C 0B
1.220000000,0x316,D0 F3 72 B5 35 77 A1 6F
1.220000000,0x427,E3 D6 6E 00 F4 7F 19 85
1.230000000,0x1A4,76 7E 02 80 00 7F 77 CE
1.230000000,0x316,6C FD D7 89 A5 DE D5 AF
1.230000000,0x427,74 90 2C B8 6B 15 B5 F0
1.240000000,0x1A4,AA 70 00 80 81 80 AE BC
1.240000000,0x316,43 4F AE AB FA E4 70 32
1.240000000,0x427,56 9E 3D 5D A3 81 69 6E
1.250000000,0x1A4,AA CD 01 00 2D 70 E9 F2
1.250000000,0x316,14 7B 0B AA 85 A3 B7 EB
1.250000000,0x427,4F FD 87 54 E7 1C 87 9F
1.260000000,0x1A4,86 C6 04 00 E6 C2 D3 A9
1.260000000,0x316,93 87 17 D9 D6 71 E7 1F
1.260000000,0x427,A0 D0 41 B8 33 78 69 E6
1.270000000,0x1A4,90 EB 01 00 DE C7 D2 81
1.270000000,0x316,96 47 2D 4F 49 7E B9 AA
1.270000000,0x427,15 70 8C 68 04 B9 80 53
1.280000000,0x1A4,36 B6 03 00 26 40 7C B2
1.280000000,0x316,20 0F B0 4B FB F9 ED 8D
1.280000000,0x427,F6 EE 95 20 B6 6E 1C 31
1.290000000,0x1A4,FE 5E 02 00 A1 D0 38 AA
1.290000000,0x316,67 AC BB F0 3F AA 0F 61
1.290000000,0x427,6C B5 64 AD 0E BF 85 BF
1.300000000,0x1A4,A6 43 06 80 44 0E 8D 2C
1.300000000,0x316,AF 62 92 9D D9 E1 B0 91
1.300000000,0x427,1A 0D 0B 4D D5 8A F4 67
1.310000000,0x1A4,E2 9C 05 80 50 03 6F D5
1.310000000,0x316,8B 9A 1A 00 B7 BF CA 4D
1.310000000,0x427,6C 2D 73 49 41 88 CE 35
1.320000000,0x1A4,48 26 05 00 9B 7D 27 C9
1.320000000,0x316,E6 E1 79 94 24 2C 4E 9B
1.320000000,0x427,AA C9 9A A7 FA EC 7E 52
1.330000000,0x1A4,49 77 01 00 64 E3 18 71
1.330000000,0x316,69 62 31 71 1E E8 F5 AC
1.330000000,0x427,9A 22 B5 36 8E 4C DC 82
1.340000000,0x1A4,C2 BA 02 00 35 3E 32 CB
1.340000000,0x316,44 C9 B3 E6 C7 8C B7 F5
1.340000000,0x427,59 47 C8 CB 31 F8 67 BC
1.350000000,0x1A4,25 E5 00 00 58 71 AA A8
1.350000000,0x316,08 29 B5 15 D0 39 A6 48
1.350000000,0x427,A9 A9 F4 83 36 53 F2 A9
1.360000000,0x1A4,77 69 00 80 4C E0 87 9E
1.360000000,0x316,DB E5 CE 55 2A 39 E8 17
1.360000000,0x427,24 33 84 D1 E1 3F B6 F3
1.370000000,0x1A4,C4 96 02 80 2F 59 20 3C
1.370000000,0x316,40 56 3C AC 65 A6 77 4F
1.370000000,0x427,FF 0C 82 39 F6 E7 7A CE
1.380000000,0x1A4,E8 2D 02 00 4B FD B8 25
1.380000000,0x316,0F BE 40 06 90 A9 D4 0B
1.380000000,0x427,32 00 AE 3E 24 3B E3 FB
1.390000000,0x1A4,03 89 02 00 77 73 7C 9C
1.390000000,0x316,DD 68 88 D9 A9 B7 BB C4
1.390000000,0x427,F0 DE A4 12 64 27 96 74
1.400000000,0x1A4,4C CE 00 00 5D DE D9 E2
1.400000000,0x316,DC 4D 38 A1 0A 2B 5F 93
1.400000000,0x427,EC 81 C6 31 81 84 E5 B7
1.410000000,0x1A4,A7 45 04 80 B6 69 4C 62
1.410000000,0x316,95 80 8F 7E 63 A6 4F 66
1.410000000,0x427,B4 C3 75 3E 44 3C C7 25
1.420000000,0x1A4,E9 6A 03 80 CC 05 08 B0
1.420000000,0x316,87 62 6B 01 A1 5A 85 E4
1.420000000,0x427,38 35 3F C0 39 D5 45 DC
1.430000000,0x1A4,2D BF 01 80 09 D9 AD E2
1.430000000,0x316,15 4E 49 1B 59 8F 46 C7
1.430000000,0x427,93 61 D6 6C 07 F9 05 38
1.440000000,0x1A4,CF E8 06 00 BA 24 DA CD
1.440000000,0x316,30 43 3D F5 2C 46 27 B2
1.440000000,0x427,13 E1 98 84 D6 BD EC 76
1.450000000,0x1A4,A4 1C 03 00 79 25 B2 8E
1.450000000,0x316,46 75 CB 3F 85 50 DF EA
1.450000000,0x427,27 92 2C D9 76 5B 11 1F
1.460000000,0x1A4,BF AE 02 00 E1 82 22 22
1.460000000,0x316,6F A3 29 CD FE DB F2 76
1.460000000,0x427,C1 5F E6 AA 4D 42 F8 87
1.470000000,0x1A4,04 85 06 80 58 BA 15 8F
1.470000000,0x316,25 90 6F 98 52 70 3A 51
1.470000000,0x427,A3 CB 35 F3 92 10 58 C1
1.480000000,0x1A4,51 7D 04 80 F4 7D 4C 71
1.480000000,0x316,52 C8 D6 9C 32 44 A4 D0
1.480000000,0x427,88 56 22 B8 2E 71 5B E4
1.490000000,0x1A4,43 24 01 80 DC E1 3E 6D
1.490000000,0x316,53 2E A0 D4 B9 A1 27 E8
1.490000000,0x427,1B 56 41 8C E6 64 27 72
1.500000000,0x1A4,39 6E 07 80 88 92 BE 28
1.500000000,0x316,F7 33 60 BE 30 EE 8A DC
1.500000000,0x427,88 43 84 79 99 C5 37 73
1.510000000,0x1A4,9F 60 02 00 8E 71 74 C0
1.510000000,0x316,70 1A 4B 3F 0D 41 01 D7
1.510000000,0x427,AF C7 3D A3 62 E0 FD 46
1.520000000,0x1A4,91 5D 04 80 B9 B2 15 C7
1.520000000,0x316,93 E7 73 85 D8 8C 0E 7C
1.520000000,0x427,E9 95 72 A0 99 37 3F 3D
1.530000000,0x1A4,AF 04 04 00 97 7D 9B 70
1.530000000,0x316,F7 F2 D5 13 5B E0 AA B6
