timestamp,speed_kph
4.21,7.960950
4.22,8.026565
4.23,8.092177
4.24,8.157784
4.25,8.223387
4.26,8.288985
4.27,8.354579
4.28,8.420168
4.29,8.485753
4.30,8.551333
4.31,8.616908
4.32,8.682479
4.33,8.748044
4.34,8.813606
4.35,8.879162
4.36,8.944713
4.37,9.010260
4.38,9.075802
4.39,9.141339
4.40,9.206870
4.41,9.272397
4.42,9.337919
4.43,9.403436
4.44,9.468947
4.45,9.534454
4.46,9.599955
4.47,9.665451
4.48,9.730942
4.49,9.796427
4.50,9.861907
4.51,9.927382
4.52,9.992851
4.53,10.058315
4.54,10.123774
4.55,10.189227
4.56,10.254674
4.57,10.320116
4.58,10.385552
4.59,10.450983
4.60,10.516408
4.61,10.581827
4.62,10.647240
4.63,10.712648
4.64,10.778050
4.65,10.843446
4.66,10.908836
4.67,10.974220
4.68,11.039598
4.69,11.104970
4.70,11.170336
4.71,11.235697
4.72,11.301051
4.73,11.366398
4.74,11.431740
4.75,11.497076
4.76,11.562405
4.77,11.627728
4.78,11.693044
4.79,11.758355
4.80,11.823659
4.81,11.888956
4.82,11.954247
4.83,12.019532
4.84,12.084810
4.85,12.150081
4.86,12.215346
4.87,12.280604
4.88,12.345856
4.89,12.411101
4.90,12.476339
4.91,12.541571
4.92,12.606795
4.93,12.672013
4.94,12.737224
4.95,12.802428
4.96,12.867625
4.97,12.932815
4.98,12.997998
4.99,13.063174
5.00,13.128343
5.01,13.193505
5.02,13.258660
5.03,13.323807
5.04,13.388948
5.05,13.454081
5.06,13.519206
5.07,13.584325
5.08,13.649436
5.09,13.714540
5.10,13.779636
5.11,13.844725
5.12,13.909806
5.13,13.974880
5.14,14.039946
5.15,14.105005
5.16,14.170056
5.17,14.235099
5.18,14.300135
5.19,14.365163
5.20,14.430183
5.21,14.495196
5.22,14.560200
5.23,14.625197
5.24,14.690186
5.25,14.755166
5.26,14.820139
5.27,14.885104
5.28,14.950061
5.29,15.015010
5.30,15.079950
5.31,15.144883
5.32,15.209807
5.33,15.274723
5.34,15.339631
5.35,15.404531
5.36,15.469422
5.37,15.534305
5.38,15.599179
5.39,15.664045
5.40,15.728903
5.41,15.793752
5.42,15.858593
5.43,15.923425
5.44,15.988248
5.45,16.053063
5.46,16.117870
5.47,16.182667
5.48,16.247456
5.49,16.312236
5.50,16.377007
5.51,16.441770
5.52,16.506523
5.53,16.571268
5.54,16.636004
5.55,16.700731
5.56,16.765449
5.57,16.830158
5.58,16.894857
5.59,16.959548
5.60,17.024230
5.61,17.088902
5.62,17.153565
5.63,17.218219
5.64,17.282864
5.65,17.347499
5.66,17.412125
5.67,17.476742
5.68,17.541349
5.69,17.605947
5.70,17.670536
5.71,17.735115
5.72,17.799684
5.73,17.864244
5.74,17.928794
5.75,17.993335
5.76,18.057866
5.77,18.122387
5.78,18.186899
5.79,18.251401
5.80,18.315893
5.81,18.380375
5.82,18.444847
5.83,18.509310
5.84,18.573762
5.85,18.638205
5.86,18.702637
5.87,18.767060
5.88,18.831472
5.89,18.895875
5.90,18.960267
5.91,19.024649
5.92,19.089021
5.93,19.153383
5.94,19.217734
5.95,19.282076
5.96,19.346406
5.97,19.410727
5.98,19.475037
5.99,19.539337
6.00,19.603626
6.01,19.667905
6.02,19.732173
6.03,19.796430
6.04,19.860678
6.05,19.924914
6.06,19.989140
6.07,20.053355
6.08,20.117559
6.09,20.181753
6.10,20.245936
6.11,20.310108
6.12,20.374269
6.13,20.438420
6.14,20.502559
6.15,20.566688
6.16,20.630805
6.17,20.694912
6.18,20.759007
6.19,20.823092
6.20,20.887165
6.21,20.951227
6.22,21.015278
6.23,21.079318
6.24,21.143347
6.25,21.207364
6.26,21.271370
6.27,21.335365
6.28,21.399348
6.29,21.463320
6.30,21.527281
6.31,21.591230
6.32,21.655167
6.33,21.719093
6.34,21.783008
6.35,21.846911
6.36,21.910802
6.37,21.974682
6.38,22.038550
6.39,22.102406
6.40,22.166250
6.41,22.230083
6.42,22.293904
6.43,22.357713
6.44,22.421510
6.45,22.485296
6.46,22.549069
6.47,22.612831
6.48,22.676580
6.49,22.740317
6.50,22.804043
6.51,22.867756
6.52,22.931457
6.53,22.995146
6.54,23.058823
6.55,23.122487
6.56,23.186140
6.57,23.249780
6.58,23.313407
6.59,23.377023
6.60,23.440626
6.61,23.504216
6.62,23.567794
6.63,23.631360
6.64,23.694913
6.65,23.758454
6.66,23.821982
6.67,23.885497
6.68,23.949000
6.69,24.012490
6.70,24.075968
6.71,24.139433
6.72,24.202885
6.73,24.266324
6.74,24.329750
6.75,24.393164
6.76,24.456565
6.77,24.519952
6.78,24.583327
6.79,24.646689
6.80,24.710038
6.81,24.773374
6.82,24.836697
6.83,24.900007
6.84,24.963303
6.85,25.026587
6.86,25.089857
6.87,25.153114
6.88,25.216358
6.89,25.279589
6.90,25.342806
6.91,25.406010
6.92,25.469200
6.93,25.532377
6.94,25.595541
6.95,25.658691
6.96,25.721828
6.97,25.784952
6.98,25.848061
6.99,25.911157
7.00,25.974240
7.01,26.037309
7.02,26.100364
7.03,26.163406
7.04,26.226433
7.05,26.289448
7.06,26.352448
7.07,26.415434
7.08,26.478407
7.09,26.541366
7.10,26.604310
7.11,26.667241
7.12,26.730158
7.13,26.793061
7.14,26.855950
7.15,26.918825
7.16,26.981686
7.17,27.044532
7.18,27.107365
7.19,27.170183
7.20,27.232987
7.21,27.295777
7.22,27.358552
7.23,27.421314
7.24,27.484061
7.25,27.546793
7.26,27.609512
7.27,27.672215
7.28,27.734905
7.29,27.797580
7.30,27.860240
7.31,27.922886
7.32,27.985517
7.33,28.048134
7.34,28.110736
7.35,28.173323
7.36,28.235896
7.37,28.298454
7.38,28.360998
7.39,28.423526
7.40,28.486040
7.41,28.548539
7.42,28.611023
7.43,28.673492
7.44,28.735946
7.45,28.798386
7.46,28.860810
7.47,28.923220
7.48,28.985614
7.49,29.047993
7.50,29.110357
7.51,29.172707
7.52,29.235041
7.53,29.297359
7.54,29.359663
7.55,29.421951
7.56,29.484224
7.57,29.546482
7.58,29.608725
7.59,29.670952
7.60,29.733164
7.61,29.795360
7.62,29.857541
7.63,29.919707
7.64,29.981857
7.65,30.043991
7.66,30.106110
7.67,30.168214
7.68,30.230302
7.69,30.292374
7.70,30.354430
7.71,30.416471
7.72,30.478496
7.73,30.540506
7.74,30.602499
7.75,30.664477
7.76,30.726439
7.77,30.788386
7.78,30.850316
7.79,30.912230
7.80,30.974129
7.81,31.036011
7.82,31.097878
7.83,31.159728
7.84,31.221563
7.85,31.283381
7.86,31.345183
7.87,31.406970
7.88,31.468740
7.89,31.530493
7.90,31.592231
7.91,31.653952
7.92,31.715658
7.93,31.777346
7.94,31.839019
7.95,31.900675
7.96,31.962315
7.97,32.023938
7.98,32.085545
7.99,32.147136
8.00,32.208710
8.01,32.270267
8.02,32.331808
8.03,32.393332
8.04,32.454840
8.05,32.516331
8.06,32.577806
8.07,32.639264
8.08,32.700705
8.09,32.762129
8.10,32.823537
8.11,32.884928
8.12,32.946302
8.13,33.007659
8.14,33.069000
8.15,33.130323
8.16,33.191630
8.17,33.252919
8.18,33.314192
8.19,33.375448
8.20,33.436687
8.21,33.497908
8.22,33.559113
8.23,33.620300
8.24,33.681470
8.25,33.742624
8.26,33.803760
8.27,33.864878
8.28,33.925980
8.29,33.987064
8.30,34.048131
8.31,34.109181
8.32,34.170213
8.33,34.231228
8.34,34.292226
8.35,34.353206
8.36,34.414169
8.37,34.475114
8.38,34.536042
8.39,34.596952
8.40,34.657845
8.41,34.718720
8.42,34.779577
8.43,34.840417
8.44,34.901240
8.45,34.962044
8.46,35.022831
8.47,35.083600
8.48,35.144352
8.49,35.205085
8.50,35.265801
8.51,35.326499
8.52,35.387179
8.53,35.447842
8.54,35.508486
8.55,35.569112
8.56,35.629721
8.57,35.690311
8.58,35.750884
8.59,35.811438
8.60,35.871975
8.61,35.932493
8.62,35.992993
8.63,36.053476
8.64,36.113939
8.65,36.174385
8.66,36.234813
8.67,36.295222
8.68,36.355613
8.69,36.415986
8.70,36.476340
8.71,36.536677
8.72,36.596994
8.73,36.657294
8.74,36.717575
8.75,36.777837
8.76,36.838082
8.77,36.898307
8.78,36.958514
8.79,37.018703
8.80,37.078873
8.81,37.139025
8.82,37.199157
8.83,37.259272
8.84,37.319367
8.85,37.379444
8.86,37.439502
8.87,37.499542
8.88,37.559563
8.89,37.619565
8.90,37.679548
8.91,37.739512
8.92,37.799458
8.93,37.859385
8.94,37.919292
8.95,37.979181
8.96,38.039051
8.97,38.098902
8.98,38.158734
8.99,38.218547
9.00,38.278341
9.01,38.338116
9.02,38.397872
9.03,38.457608
9.04,38.517326
9.05,38.577024
9.06,38.636703
9.07,38.696363
9.08,38.756004
9.09,38.815626
9.10,38.875228
9.11,38.934811
9.12,38.994375
9.13,39.053919
9.14,39.113444
9.15,39.172950
9.16,39.232436
9.17,39.291902
9.18,39.351350
9.19,39.410778
9.20,39.470186
9.21,39.529575
9.22,39.588944
9.23,39.648294
9.24,39.707624
9.25,39.766934
9.26,39.826225
9.27,39.885496
9.28,39.944747
9.29,40.003979
9.30,40.063191
9.31,40.122383
9.32,40.181556
9.33,40.240709
9.34,40.299841
9.35,40.358954
9.36,40.418048
9.37,40.477121
9.38,40.536174
9.39,40.595208
9.40,40.654221
9.41,40.713214
9.42,40.772188
9.43,40.831141
9.44,40.890075
9.45,40.948988
9.46,41.007881
9.47,41.066755
9.48,41.125608
9.49,41.184440
9.50,41.243253
9.51,41.302046
9.52,41.360818
9.53,41.419570
9.54,41.478302
9.55,41.537013
9.56,41.595704
9.57,41.654375
9.58,41.713025
9.59,41.771656
9.60,41.830265
9.61,41.888855
9.62,41.947423
9.63,42.005972
9.64,42.064500
9.65,42.123007
9.66,42.181494
9.67,42.239960
9.68,42.298406
9.69,42.356831
9.70,42.415236
9.71,42.473620
9.72,42.531983
9.73,42.590326
9.74,42.648648
9.75,42.706949
9.76,42.765229
9.77,42.823489
9.78,42.881728
9.79,42.939946
9.80,42.998144
9.81,43.056320
9.82,43.114476
9.83,43.172610
9.84,43.230724
9.85,43.288817
9.86,43.346889
9.87,43.404940
9.88,43.462970
9.89,43.520979
9.90,43.578967
9.91,43.636934
9.92,43.694880
9.93,43.752805
9.94,43.810709
9.95,43.868591
9.96,43.926453
9.97,43.984293
9.98,44.042112
9.99,44.099910
10.00,44.157687
10.01,44.215442
10.02,44.273176
10.03,44.330889
10.04,44.388581
10.05,44.446251
10.06,44.503900
10.07,44.561527
10.08,44.619133
10.09,44.676718
10.10,44.734281
10.11,44.791823
10.12,44.849344
10.13,44.906843
10.14,44.964320
10.15,45.021776
10.16,45.079210
10.17,45.136623
10.18,45.194014
10.19,45.251384
10.20,45.308732
10.21,45.366058
10.22,45.423363
10.23,45.480646
10.24,45.537907
10.25,45.595147
10.26,45.652364
10.27,45.709561
10.28,45.766735
10.29,45.823887
10.30,45.881018
10.31,45.938127
10.32,45.995214
10.33,46.052279
10.34,46.109322
10.35,46.166344
10.36,46.223343
10.37,46.280321
10.38,46.337276
10.39,46.394210
10.40,46.451121
10.41,46.508011
10.42,46.564879
10.43,46.621724
10.44,46.678547
10.45,46.735349
10.46,46.792128
10.47,46.848885
10.48,46.905620
10.49,46.962333
10.50,47.019023
10.51,47.075692
10.52,47.132338
10.53,47.188962
10.54,47.245563
10.55,47.302143
10.56,47.358700
10.57,47.415235
10.58,47.471747
10.59,47.528237
10.60,47.584705
10.61,47.641151
10.62,47.697574
10.63,47.753974
10.64,47.810352
10.65,47.866708
10.66,47.923041
10.67,47.979352
10.68,48.035640
10.69,48.091906
10.70,48.148149
10.71,48.204370
10.72,48.260568
10.73,48.316743
10.74,48.372896
10.75,48.429027
10.76,48.485134
10.77,48.541219
10.78,48.597281
10.79,48.653321
10.80,48.709338
10.81,48.765332
10.82,48.821304
10.83,48.877252
10.84,48.933178
10.85,48.989081
10.86,49.044961
10.87,49.100819
10.88,49.156654
10.89,49.212465
10.90,49.268254
10.91,49.324020
10.92,49.379763
10.93,49.435483
10.94,49.491181
10.95,49.546855
10.96,49.602506
10.97,49.658135
10.98,49.713740
10.99,49.769322
11.00,49.824881
11.01,49.880417
11.02,49.935931
11.03,49.991421
11.04,50.046888
11.05,50.102331
11.06,50.157752
11.07,50.213149
11.08,50.268524
11.09,50.323875
11.10,50.379203
11.11,50.434508
11.12,50.489789
11.13,50.545047
11.14,50.600282
11.15,50.655494
11.16,50.710682
11.17,50.765848
11.18,50.820989
11.19,50.876108
11.20,50.931203
11.21,50.986275
11.22,51.041323
11.23,51.096348
11.24,51.151349
11.25,51.206328
11.26,51.261282
11.27,51.316213
11.28,51.371121
11.29,51.426005
11.30,51.480866
11.31,51.535703
11.32,51.590517
11.33,51.645307
11.34,51.700073
11.35,51.754816
11.36,51.809536
11.37,51.864231
11.38,51.918903
11.39,51.973552
11.40,52.028177
11.41,52.082778
11.42,52.137355
11.43,52.191909
11.44,52.246439
11.45,52.300945
11.46,52.355428
11.47,52.409887
11.48,52.464322
11.49,52.518733
11.50,52.573120
11.51,52.627484
11.52,52.681824
11.53,52.736140
11.54,52.790432
11.55,52.844700
11.56,52.898944
11.57,52.953165
11.58,53.007361
11.59,53.061534
11.60,53.115682
11.61,53.169807
11.62,53.223908
11.63,53.277984
11.64,53.332037
11.65,53.386066
11.66,53.440071
11.67,53.494051
11.68,53.548008
11.69,53.601940
11.70,53.655849
11.71,53.709733
11.72,53.763594
11.73,53.817430
11.74,53.871242
11.75,53.925030
11.76,53.978793
11.77,54.032533
11.78,54.086248
11.79,54.139939
11.80,54.193606
11.81,54.247249
11.82,54.300867
11.83,54.354462
11.84,54.408032
11.85,54.461577
11.86,54.515099
11.87,54.568596
11.88,54.622069
11.89,54.675517
11.90,54.728941
11.91,54.782341
11.92,54.835716
11.93,54.889067
11.94,54.942394
11.95,54.995696
11.96,55.048974
11.97,55.102227
11.98,55.155456
11.99,55.208661
12.00,55.261841
12.01,55.314996
12.02,55.368127
12.03,55.421234
12.04,55.474316
12.05,55.527374
12.06,55.580406
12.07,55.633415
12.08,55.686399
12.09,55.739358
12.10,55.792293
12.11,55.845203
12.12,55.898088
12.13,55.950949
12.14,56.003785
12.15,56.056597
12.16,56.109384
12.17,56.162146
12.18,56.214884
12.19,56.267596
12.20,56.320285
12.21,56.372948
12.22,56.425587
12.23,56.478201
12.24,56.530790
12.25,56.583354
12.26,56.635894
12.27,56.688409
12.28,56.740899
12.29,56.793364
12.30,56.845805
12.31,56.898220
12.32,56.950611
12.33,57.002977
12.34,57.055318
12.35,57.107635
12.36,57.159926
12.37,57.212192
12.38,57.264434
12.39,57.316650
12.40,57.368842
12.41,57.421009
12.42,57.473151
12.43,57.525267
12.44,57.577359
12.45,57.629426
12.46,57.681468
12.47,57.733485
12.48,57.785477
12.49,57.837444
12.50,57.889385
12.51,57.941302
12.52,57.993194
12.53,58.045060
12.54,58.096902
12.55,58.148718
12.56,58.200510
12.57,58.252276
12.58,58.304017
12.59,58.355733
12.60,58.407424
12.61,58.459090
12.62,58.510730
12.63,58.562346
12.64,58.613936
12.65,58.665501
12.66,58.717041
12.67,58.768555
12.68,58.820045
12.69,58.871509
12.70,58.922948
12.71,58.974362
12.72,59.025750
12.73,59.077113
12.74,59.128451
12.75,59.179764
12.76,59.231051
12.77,59.282313
12.78,59.333550
12.79,59.384761
12.80,59.435947
12.81,59.487108
12.82,59.538243
12.83,59.589353
12.84,59.640438
12.85,59.691497
12.86,59.742531
12.87,59.793539
12.88,59.844522
12.89,59.895480
12.90,59.946412
12.91,59.997319
12.92,60.048200
12.93,60.099056
12.94,60.149887
12.95,60.200692
12.96,60.251471
12.97,60.302225
12.98,60.352954
12.99,60.403657
13.00,60.454334
13.01,60.504986
13.02,60.555613
13.03,60.606214
13.04,60.656789
13.05,60.707339
13.06,60.757863
13.07,60.808362
13.08,60.858835
13.09,60.909282
13.10,60.959704
13.11,61.010100
13.12,61.060471
13.13,61.110816
13.14,61.161136
13.15,61.211429
13.16,61.261698
13.17,61.311940
13.18,61.362157
13.19,61.412348
13.20,61.462514
13.21,61.512654
13.22,61.562768
13.23,61.612856
13.24,61.662919
13.25,61.712956
13.26,61.762967
13.27,61.812953
13.28,61.862913
13.29,61.912847
13.30,61.962755
13.31,62.012638
13.32,62.062494
13.33,62.112325
13.34,62.162131
13.35,62.211910
13.36,62.261664
13.37,62.311392
13.38,62.361094
13.39,62.410770
13.40,62.460420
13.41,62.510045
13.42,62.559644
13.43,62.609216
13.44,62.658763
13.45,62.708285
13.46,62.757780
13.47,62.807249
13.48,62.856693
13.49,62.906111
13.50,62.955502
13.51,63.004868
13.52,63.054208
13.53,63.103522
13.54,63.152810
13.55,63.202072
13.56,63.251309
13.57,63.300519
13.58,63.349703
13.59,63.398862
13.60,63.447994
13.61,63.497101
13.62,63.546181
13.63,63.595236
13.64,63.644264
13.65,63.693267
13.66,63.742243
13.67,63.791194
13.68,63.840118
13.69,63.889017
13.70,63.937889
13.71,63.986736
13.72,64.035556
13.73,64.084350
13.74,64.133119
13.75,64.181861
13.76,64.230577
13.77,64.279267
13.78,64.327931
13.79,64.376569
13.80,64.425181
13.81,64.473767
13.82,64.522327
13.83,64.570860
13.84,64.619368
13.85,64.667849
13.86,64.716305
13.87,64.764734
13.88,64.813137
13.89,64.861514
13.90,64.909865
13.91,64.958189
13.92,65.006488
13.93,65.054760
13.94,65.103006
13.95,65.151226
13.96,65.199420
13.97,65.247588
13.98,65.295729
13.99,65.343844
14.00,65.391933
14.01,65.439996
14.02,65.488033
14.03,65.536044
14.04,65.584028
14.05,65.631986
14.06,65.679918
14.07,65.727823
14.08,65.775703
14.09,65.823556
14.10,65.871383
14.11,65.919183
14.12,65.966958
14.13,66.014706
14.14,66.062428
14.15,66.110124
14.16,66.157793
14.17,66.205436
14.18,66.253053
14.19,66.300643
14.20,66.348208
14.21,66.395746
14.22,66.443257
14.23,66.490743
14.24,66.538202
14.25,66.585635
14.26,66.633041
14.27,66.680421
14.28,66.727775
14.29,66.775103
14.30,66.822404
14.31,66.869679
14.32,66.916927
14.33,66.964149
14.34,67.011345
14.35,67.058515
14.36,67.105658
14.37,67.152775
14.38,67.199865
14.39,67.246929
14.40,67.293967
14.41,67.340978
14.42,67.387963
14.43,67.434922
14.44,67.481854
14.45,67.528760
14.46,67.575639
14.47,67.622492
14.48,67.669319
14.49,67.716119
14.50,67.762893
14.51,67.809641
14.52,67.856362
14.53,67.903056
14.54,67.949725
14.55,67.996366
14.56,68.042982
14.57,68.089571
14.58,68.136133
14.59,68.182669
14.60,68.229179
14.61,68.275662
14.62,68.322119
14.63,68.368549
14.64,68.414953
14.65,68.461331
14.66,68.507682
14.67,68.554006
14.68,68.600305
14.69,68.646576
14.70,68.692821
14.71,68.739040
14.72,68.785232
14.73,68.831398
14.74,68.877538
14.75,68.923650
14.76,68.969737
14.77,69.015797
14.78,69.061830
14.79,69.107837
14.80,69.153818
14.81,69.199771
14.82,69.245699
14.83,69.291600
14.84,69.337474
14.85,69.383322
14.86,69.429144
14.87,69.474939
14.88,69.520707
14.89,69.566449
14.90,69.612165
14.91,69.657854
14.92,69.703516
14.93,69.749152
14.94,69.794761
14.95,69.840344
14.96,69.885901
14.97,69.931430
14.98,69.976934
14.99,70.022411
15.00,70.067861
15.01,70.043085
15.02,70.018323
15.03,69.993575
15.04,69.968842
15.05,69.944124
15.06,69.919420
15.07,69.894730
15.08,69.870055
15.09,69.845394
15.10,69.820747
15.11,69.796115
15.12,69.771497
15.13,69.746894
15.14,69.722304
15.15,69.697729
15.16,69.673169
15.17,69.648622
15.18,69.624090
15.19,69.599572
15.20,69.575068
15.21,69.550579
15.22,69.526103
15.23,69.501642
15.24,69.477195
15.25,69.452762
15.26,69.428344
15.27,69.403939
15.28,69.379549
15.29,69.355172
15.30,69.330810
15.31,69.306462
15.32,69.282128
15.33,69.257808
15.34,69.233502
15.35,69.209210
15.36,69.184932
15.37,69.160668
15.38,69.136418
15.39,69.112182
15.40,69.087960
15.41,69.063752
15.42,69.039557
15.43,69.015377
15.44,68.991211
15.45,68.967058
15.46,68.942920
15.47,68.918795
15.48,68.894684
15.49,68.870587
15.50,68.846504
15.51,68.822435
15.52,68.798379
